date,AAPL,ABBV,AMD,BAC,C,CL,COP,COST,CVX,GOOGL,GS,HD,JNJ,JPM,KO,LOW,MA,META,MRK,MS,MSFT,NVDA,PEP,PFE,PG,SLB,T,TGT,V,VZ,WFC,WMT,XOM
2018-03-14,41.8815854086,83.7092242637,11.36,26.4421979585,55.8209986972,57.4625997045,41.1950502088,165.5270567182,80.8044122362,56.971159043,220.1516389906,144.8045856221,105.339778682,91.9029282351,34.1883467125,74.1155077769,172.0031635576,182.7697487681,40.9162130698,44.6339778075,86.3144873739,6.1461218406,87.1356162958,23.5664236778,63.4403405999,52.3290836599,16.9575808256,55.8054870809,115.6893285219,30.8098781547,45.1188251262,25.7608312014,50.8578696027
2018-03-15,41.9308744298,80.8870114733,11.46,26.4092891869,55.7222273643,57.1095647298,41.2484907854,166.3160065633,81.1202463846,57.0564504056,221.9666016386,145.3432870849,105.9288917127,92.1347842523,34.1024463439,73.3947735036,172.795760858,182.4422933302,41.2522038706,44.8141114256,86.6179906327,6.1609472531,86.6558713166,23.7155372252,63.1753366455,51.4783323374,16.9621602425,55.7896893492,116.4726711771,30.7081324271,45.2781711447,25.7138170233,51.4244926064
2018-03-16,41.7830073663,80.028383143,11.47,26.4668795372,55.8209986972,57.158825424,41.9355839134,166.6387587727,80.9939127252,56.2536206613,222.7908277952,146.0697178453,106.4224729006,92.2946849539,33.9384547311,74.647478312,174.3236592685,183.6628090531,41.5657952846,45.0412364223,87.0042675074,6.1891155368,86.385047538,23.8452011794,63.4162493313,52.0691318669,16.9438425748,56.0740485191,117.5297118685,30.8798283425,44.5372121588,26.2015891209,51.9081951706
2018-03-19,41.1445971875,78.8460097046,11.43,26.3105628722,55.2359684944,57.5200705143,40.8973098533,165.096720439,79.9341136939,54.5502728098,218.5697908112,144.5515591775,103.6838934064,91.5671367617,33.7822722427,73.6092777516,172.4424343506,171.2294253077,40.7892832118,44.6026502217,85.431568803,5.9548740194,85.3946062907,23.5534572824,63.1673062226,50.9663060785,16.7515070645,55.5606222402,116.2839139108,30.720850643,44.2025855201,25.6961867066,51.2379216174
2018-03-20,41.13051461,79.2823618069,11.11,26.3105628722,55.4031199809,57.2162962338,41.7599934474,167.9656289668,80.3622444284,54.3385320434,219.1192749156,145.4167463753,104.4561091359,91.6550821476,33.7041809985,73.5577967321,174.2854618082,166.8534299112,40.796749674,45.0099088365,85.6522984457,6.1668774181,85.0386664675,23.5534572824,62.8862414225,51.6437562057,16.6416010586,56.5242838713,117.8883506745,30.3265859484,43.7404820666,25.8431060131,51.1273610313
2018-03-21,40.1987174004,79.1416030642,11.26,26.2200637504,55.7070317746,56.3952846649,43.5464355802,166.8180655557,82.1449527327,54.2492736407,218.0036556733,145.302476368,104.4401871621,91.7350324984,33.5792350078,74.8619825601,172.6047735567,168.0838685261,40.8340819852,44.7279605647,85.0544889967,6.1416742168,84.1410790871,23.5145580961,61.8663777192,53.3610135048,16.4859008836,55.4026449236,116.2933517741,30.0658625213,43.6528417564,25.9106888941,51.8529148775
2018-03-22,39.630720109,69.0421632779,10.91,25.1340742885,53.4200955274,56.5020161689,43.1341797034,163.7429542274,79.8007614979,52.2236037794,210.3025526946,143.0742112266,101.4070511526,87.9054106955,33.3918160217,73.5320562223,167.6104556275,163.6185671012,40.4084936376,42.7934821442,82.5804775845,5.9758766871,83.5220533076,23.0801838495,61.360461079,51.6122468974,16.1973976181,54.415286695,113.2449219232,29.8114982022,41.8522317478,25.6050967365,50.7887692364
2018-03-23,38.7130054769,68.5917353014,10.63,23.9987216692,51.5890269707,56.1407710786,44.0808413464,162.1291931805,79.2954268604,50.9045629395,204.191623412,140.2256231886,99.591946139,85.5548703822,33.0560236716,71.8760834276,164.0867399184,158.1609764707,39.8783748186,40.7806847593,80.1800427198,5.7564605821,82.1369831258,22.3605489037,60.9589399359,50.5251757631,15.890576685,53.6175012463,110.4230007919,29.4363108314,40.6173001048,25.0996943222,50.3672570019
2018-03-26,40.5507818373,67.0574650063,10.44,25.0435751667,53.0174124009,55.9847788805,45.1038466704,167.8490795579,80.958820042,52.2702165008,212.2007705099,143.9638848545,101.4150121395,88.1932319583,33.3371521507,76.6209173939,169.1861008633,158.8258102384,40.3487619397,42.5271976653,86.2501078948,6.0408614119,82.6476793939,22.7171247777,61.360461079,50.7772502291,15.8859972681,55.5132290452,113.8583830387,29.9323212537,41.6610165257,25.7108786372,51.1342710679
2018-03-27,39.5110182004,64.7560595637,10.0,24.2866734205,51.8777431747,56.8796814906,45.1496528789,164.200186524,80.4745410145,49.9321422301,205.8567267588,142.5763204807,101.2717143753,86.4822944514,33.4933346391,73.7551406403,164.7456461079,151.046262867,40.1322345347,41.6265295748,82.2861713942,5.572378377,83.2899186402,22.6976751846,62.4686594338,50.7930048832,15.9821650233,54.1151297935,110.8005153245,30.0849398452,40.7129077159,25.2848126484,50.926969969
2018-03-28,39.0744582987,66.3466333558,9.81,24.1797199129,51.862547585,58.1276190752,44.8366437873,164.6125921249,78.6777956369,49.8448673475,207.6134107896,142.6416176277,101.4627780609,86.346378855,33.8291269892,73.6864992809,162.6734338887,151.8500171235,41.1327404748,41.4385640602,82.2125948466,5.4693417601,84.4815432659,22.8856879182,63.3118538341,49.7925843466,16.2844065395,54.6443538041,110.4135629285,30.5237182957,41.0156651509,25.7902150627,50.3119767089
2018-03-29,39.3795808107,66.6140749669,10.05,24.6733514865,51.2851151771,58.8501092558,45.2641684002,168.933885595,80.0393917433,51.4296998754,209.6864644563,145.4820435223,102.020047144,87.9214007656,33.9150273578,75.2909910561,167.2666784852,158.5578921529,40.669819816,42.2609131864,83.9416437146,5.7223621334,84.4583297992,23.0088686747,63.66519244,51.029324695,16.3256212917,54.8418254498,112.8957209805,30.4092543521,41.7566241368,26.1428213983,51.5557833024
2018-04-02,39.1214002237,64.3689730214,9.53,24.1139023697,51.4446688688,57.5939615555,44.3480442296,163.841572958,78.7760551497,50.2142979587,205.9316564094,141.1234589599,99.1620528463,86.2264533288,33.3215339019,72.5796573611,163.8671045219,154.1918196486,39.7738443473,41.2897580279,81.4124498917,5.4619290539,82.8333871278,22.7236079755,62.1554729422,50.0052721772,16.0737533615,54.4863764875,111.7348637927,29.9895532255,40.9120902389,25.1378933419,50.5952882107
2018-04-03,39.5227536817,63.7566724908,9.55,24.3442637708,52.0296990715,58.2507708106,45.8291116388,163.71605821,80.5938561372,50.5143053677,208.6207983144,141.8254032901,102.179266882,87.4097185206,33.8759817357,73.3175519743,164.6978992826,154.9062678766,40.3860942509,41.6421933676,82.5069010369,5.5681778434,83.7154988637,23.1320494312,63.0066977654,51.0372020221,16.1973976181,54.9208141081,112.4993307213,30.2057628968,41.4937032063,25.5051916081,51.8390948043
2018-04-04,40.2785186728,65.4105877171,9.77,24.5828523647,52.6603160433,58.8254789088,45.4702963387,166.3249719025,80.3482073551,51.0612610243,210.3192037281,144.8290720523,103.8192301838,88.7368943437,34.5475664359,75.5569763237,165.8629218206,153.904055779,40.7220850516,42.0337881896,84.91653297,5.590168872,85.2553254903,23.4237933282,63.4804927142,51.0529566762,16.4309478807,56.7612498462,113.0750403835,30.4792045399,42.1549891829,25.6286038256,51.7354442548
2018-04-05,40.557823126,64.8968183064,10.02,24.944848852,53.3517153739,58.9568407598,46.1573894667,166.9794416604,82.3204161485,51.2065538687,212.9750435661,146.2084742827,104.0580597908,89.8961744302,34.6725124266,76.1490080482,167.8778378494,158.1113620104,40.7146185894,42.9657838659,84.9625183122,5.4700830307,85.5571005579,23.1644654198,63.2797321427,51.8091800739,16.5500127204,57.2193840643,114.3774655211,30.6763368872,42.4338447152,25.8019686072,52.5300984673
2018-04-06,39.5204065854,63.186599583,9.61,24.3771725423,52.1208726096,58.8172687931,45.241265296,164.9263789951,80.5447263808,50.0814021147,208.1129417936,142.388591183,101.9802422095,87.6543946066,34.2976744544,75.7114193822,162.2914592861,155.9878631106,39.8410425074,41.5403787139,82.9851485961,5.2939077122,84.5743971328,22.801406348,62.9826064969,50.6984769585,16.3164624579,57.1009010768,111.083651224,30.1930446808,41.6132127202,25.4728693607,51.7354442548
2018-04-09,39.9123716585,63.6792551823,9.53,24.5746251718,52.7590873763,58.6366462479,46.2795393561,165.3298192569,81.4009878498,50.5842244499,209.9612065085,140.8051353682,103.0788584019,88.7069865668,34.2273923346,73.137368406,162.9035190029,156.7122342306,41.9316519343,41.7831675036,83.4817902923,5.3225701764,84.6362997108,22.9894190816,62.7657850796,50.6197036879,16.3347801255,56.4610929447,112.1123783253,30.2121220048,41.629147322,25.3523955294,51.7354442548
2018-04-10,40.6634424571,65.8891674422,9.98,25.0764839382,53.5720514243,58.8911598343,47.5926506674,164.55880009,83.415307863,51.3979635545,213.6077828379,141.605025419,103.6918543933,90.4023827774,34.3523383254,74.7676006909,167.0923026899,163.767410482,42.1780451882,42.4018873223,85.4223717346,5.6314329367,84.6517753553,23.3070957694,62.9344239597,52.5496488176,16.6320294653,57.4958443683,113.9338859452,31.0813966149,41.9239374561,25.4023480936,53.2556523136
2018-04-11,40.4733276612,65.9032433164,9.82,24.5993067504,53.1009881441,58.6038057852,48.2721094274,165.5449873965,83.6960493283,50.8306768173,210.5856202635,141.0908103864,103.1982732054,88.8837577357,34.3523383254,74.3471723648,164.8353324841,165.0375406651,41.9615177833,41.3054218208,84.484270753,5.590168872,84.0946521537,23.203364606,62.8541197311,53.2113442906,16.371936293,57.5195409658,113.0467267936,30.6371007031,41.3741936925,25.2436752426,53.5044136323
2018-04-12,40.872334023,65.509118837,10.08,25.2163462174,54.8028941885,58.2425606949,48.2797437954,169.2835338218,83.682012255,51.4371380757,216.1220888915,141.4989175551,103.8351521576,91.0933973467,34.3835748231,74.6817989917,167.1688101545,162.6064321115,42.3647067442,42.1747623255,86.0661665258,5.7967362861,83.8083527306,23.5469740847,62.4686594338,53.2192216177,16.3301356046,57.2114851984,114.2642111613,30.740125842,41.9876758635,25.1026327083,53.359302863
2018-04-13,41.0108127015,65.3028916934,9.93,24.5170348215,53.9519411663,58.7844283303,49.5470488982,169.3642218742,84.1662912826,51.3751530738,213.0666242502,141.0418375261,103.9864109087,88.6266360355,34.7584127952,73.9868052281,166.6619482015,163.2514200951,42.6857646205,41.4933873353,85.6063131035,5.7201383215,84.5434458438,23.5469740847,62.9344239597,53.526437373,16.3208465627,56.492688408,113.9621995352,30.6886132725,40.5455943965,25.27599749,53.7877251342
2018-04-16,41.2666461922,65.8504603159,10.09,24.6239883291,53.2377484512,59.4740780482,50.1807014496,174.447569172,84.7137371398,51.8740083689,214.69842553,142.3722668963,104.8939634155,88.5543205573,34.8911679104,73.8409423395,166.2794108785,163.5590297489,43.7908010319,41.8223269858,86.6087935642,5.7198912313,85.054142112,23.6831212366,63.1271541083,53.9754450155,16.5530726094,56.8718339678,115.0286780898,31.1586654691,40.4738886882,25.5169451526,54.2714276983
2018-04-17,41.8346434837,66.5544771163,10.52,24.7144874509,52.9870212215,59.3016656187,50.7761821606,175.7206473312,85.2471459238,53.5233052987,211.1600809182,142.7640497783,103.9227230135,88.5543205573,35.0473503988,73.9267440387,170.5542654631,167.3594974061,44.2537216907,41.6970166427,88.3562365691,5.8693808073,84.2416707763,23.5534572824,62.9826064969,54.0857275943,16.4230260233,57.2272829301,116.8407478464,31.4548627437,40.290640767,25.8284140824,54.1263169291
2018-04-18,41.7407596339,67.0736006155,10.36,24.2949006134,52.4095888136,59.1785138834,50.7074728478,176.1778796278,86.9035205688,53.3264409328,211.4681250373,146.7961486057,101.6777247072,87.8392008286,34.7584127952,74.1412482867,171.6253699675,165.0772322333,43.9923955123,41.7126804356,88.6965281016,5.8404712529,82.7792223721,23.6571884458,62.7979067711,55.4091185404,16.3533582092,57.2904738567,117.4825225519,31.3067641064,40.1472293503,25.7314473401,54.7413101892
2018-04-19,40.557823126,66.1420228292,10.11,24.8296681515,53.3973021429,57.6268020182,50.6234947988,174.8868707903,86.8263166658,54.0236482339,211.6096588218,144.5352348908,101.5423879299,89.7676135801,34.6022303068,72.8284822888,171.1950154791,166.803815451,43.7833345696,42.8404735229,88.3930248429,5.6593541303,81.6881894356,23.6831212366,60.7639612689,55.361854578,16.1722218928,56.0661496533,116.9917536595,31.1844217539,41.0634689565,25.8254756963,54.8795109218
2018-04-20,38.8960789841,65.8504603159,9.99,24.8954856946,53.1845638874,55.7684057943,50.2265076582,173.5331045787,85.8437215374,53.4221457757,209.7697196236,144.4780998871,100.8338600957,89.5667372518,34.1571102149,71.7473808788,169.3492728956,164.9978490969,43.9251973522,42.6525080083,87.3721502453,5.6512001534,79.297202362,23.7479532137,59.831625639,54.5347352367,16.1025540788,55.5448245086,117.2182623791,30.843150981,41.8761336506,25.5580825585,54.5892893833
2018-04-23,38.7834183643,66.2558033222,10.04,24.944848852,52.7894785556,54.8185588355,49.9898422474,173.3448324566,86.7350756896,53.2480918904,205.3655212715,145.0086392065,100.969196873,89.1328443827,34.344529201,72.373733283,167.7713064382,164.5612418464,44.9854349901,42.0102925003,87.6940476409,5.5318555828,79.3745805845,23.8581675748,59.1830443313,54.2826607708,16.2047335393,56.0424530558,117.4636468253,31.3325203912,41.9159701552,25.299504579,54.9831614713
2018-04-24,38.2435862278,64.9686614953,10.09,24.8378953443,52.5159579413,55.0333068435,49.8600579899,172.591743968,86.00514788,50.7106738537,201.8854552768,143.865939134,100.4596937113,88.7150216199,33.6338988787,71.4899757811,165.6769145947,158.4586632324,44.8659715943,41.5638744033,85.6431013773,5.465635407,78.4924688486,24.0267307153,58.7776810139,53.786389166,16.2558232696,55.710700691,114.4529684276,31.9828665809,41.836297146,25.4258551826,54.1401370023
2018-04-25,38.4102300612,65.3313368167,9.71,24.7967593799,52.6983050175,54.8515969905,49.6691987877,173.9006834838,86.1314815393,50.7280296542,199.1713368216,144.7882613354,100.9134699647,88.3775493884,33.1341149158,70.2569439953,164.9405302479,158.4586632324,44.5225143313,40.75718907,84.8981388331,5.3534564524,78.2680720035,23.7803692023,58.615535687,54.4323299849,16.3487136883,56.1925315065,114.3963412477,32.2597466419,42.3143352014,25.6139118949,54.9347912149
2018-04-26,38.5440145472,69.2923202288,11.04,24.7391690296,52.5615447104,55.0002686885,51.1273630927,175.0572122341,87.184262034,51.7356578447,199.8873312607,151.5873267671,101.9085933274,88.4659349729,33.3840068972,71.8090119775,170.3821236677,172.8170880365,44.358252162,40.882499413,86.6915671802,5.5649656707,79.9007524971,23.8905835634,58.9803626726,54.7237910862,15.3733642921,56.7770475779,119.9363670139,32.0408182216,41.7805260395,25.8401676269,55.8745561967
2018-04-27,38.0980662605,70.2096754535,11.11,24.8049865728,52.4171866084,54.9920091497,49.5852207387,176.2406370019,88.8687108255,51.1475441469,199.6458912754,152.1913253768,102.1155789868,87.9034812537,33.8213178648,72.4298391704,168.259041525,172.2514831894,44.4030509355,40.8120123451,88.1263098579,5.5923926838,78.7013900492,23.987831529,59.0290062707,54.4165753308,15.3454971665,57.5432375633,118.9265156392,33.2062901063,41.7167876321,25.6491725285,53.753174951
2018-04-30,38.7881125568,68.6594162365,10.88,24.6157611362,51.8701453799,53.8769714153,50.0051109836,176.7606266726,87.8089117942,50.5093465676,198.4220403155,150.8364095765,100.6985233183,87.4053079596,33.7432266206,71.0760909859,170.4873214316,170.6737433526,43.9550632011,40.6231407106,86.0109841152,5.5570587841,78.1055777364,23.7349868183,58.6479647524,54.0069543237,15.1875834548,57.3457659175,119.7476097476,31.776816303,41.3980955952,25.9929637057,53.7255348045
2018-05-01,39.6893975151,72.5848432446,11.13,24.6404427149,51.8549497902,53.6870020236,50.1654327134,176.2137409844,87.6334483784,51.6087125608,197.0400045377,150.6976531392,100.3163959471,87.4053079596,33.2590609065,71.5330887806,172.3808811804,172.5194012749,43.2905480619,40.7726640879,87.3721502453,5.6124069907,76.7050319101,22.9505198953,58.3398886312,53.8809170907,15.1132711198,56.1372394457,120.3421951365,31.4355455301,41.8761336506,25.684433162,53.172731874
2018-05-02,41.4426784107,71.3759255066,10.97,24.3360365779,51.6574071243,52.1507278118,49.9669391431,173.9275795013,88.0756161862,50.8797689388,194.8587191535,151.7424074912,98.3181882348,86.7142933903,32.8451773122,72.3953487708,177.7077134033,174.7123604191,42.7828286296,40.6860979221,86.0017870467,5.5918985034,75.2348456837,22.6198768121,57.5129474638,54.0857275943,14.890334115,56.4373963472,119.2757165818,30.7465649132,41.5813435165,25.3700258461,53.0690813246
2018-05-03,41.5177854905,71.3119239793,10.93,24.0234032479,51.6194181501,52.2993995097,50.3791950199,173.0400109255,88.440580091,50.8921659392,194.3258860825,149.5223044931,97.9440218504,86.1679097774,32.7124221971,71.4209949819,178.3388999863,172.6781675477,42.9545572611,40.1981795331,86.5168228797,5.7569547625,75.5211451067,22.5355952419,57.8534526504,53.3452588506,14.8345998638,56.2004303723,120.0307456471,30.8045165539,41.3741936925,25.3377035987,52.8894203721
2018-05-04,43.1466702851,71.2336998903,11.28,24.1056751769,51.862547585,52.6215215219,51.0433850437,174.9944548601,88.1036903327,52.1169895762,195.5996901428,151.0241388742,98.867496331,87.1240811,33.0794510448,72.6281589681,179.955120176,175.2481965901,43.1188194304,40.450008379,87.5193033404,5.906938519,76.5967023987,22.5874608235,58.7209301495,54.1881328461,14.9274902825,56.1214417141,120.955656252,31.0298840454,42.0725939352,25.7196937956,53.1381816909
2018-05-07,43.4588340857,70.8496907265,11.59,24.3853997352,52.2900281068,51.8864225711,50.9746757309,173.0848376212,87.6895966715,52.5365040689,197.4812569246,149.824303798,98.3898371169,87.8793760943,32.9076503076,72.3005001719,180.844519452,176.5977099096,42.8425603275,41.2291038712,88.4941925958,6.1446392993,76.0086279081,22.6458096029,58.3561031639,54.5189805826,14.8810450731,54.7628367915,121.9938212167,30.7336867709,42.2732836602,25.1143862528,53.7186247678
